0.016644,0.016644,0.052407,0.052407,0.052407,0.052407,0.052407,0.052407,0.052407,0.052449,0.052449,0.052449,0.062268,0.062268,0.062268,0.062268,0.062268,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099498,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,0.099566,
0.004219,0.022195,0.022195,0.022198,0.022198,0.022198,0.022198,0.022198,0.071002,0.071002,0.071002,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,0.071109,
0.009257,0.009707,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124162,0.124462,0.124544,0.124544,0.124544,0.124544,0.124544,0.124544,0.124544,0.124544,0.124544,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,0.124621,
0.109784,0.109784,0.109784,0.109784,0.109784,0.109784,0.109784,0.109784,0.109784,0.109784,0.109784,0.109784,0.109784,0.109784,0.109784,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,0.124252,
0.021696,0.022200,0.082891,0.082891,0.110404,0.110404,0.110404,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,
0.123326,0.123326,0.141269,0.141269,0.141269,0.141269,0.141269,0.141269,0.141269,0.141269,0.141269,0.141269,0.141269,0.141269,0.141269,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,0.141911,
0.016924,0.016924,0.016924,0.016935,0.016935,0.016935,0.016935,0.016935,0.016935,0.016935,0.016935,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023223,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,0.023230,
0.006170,0.006170,0.006170,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,0.124185,
0.036930,0.036930,0.036941,0.036941,0.036965,0.036965,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,0.062330,
0.014067,0.026275,0.026275,0.026275,0.026275,0.026275,0.026275,0.026275,0.026275,0.026275,0.026275,0.026275,0.026275,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.246317,0.483047,0.483047,0.483047,0.483047,0.483047,0.486012,0.486012,0.486012,0.486012,0.486012,0.486924,0.486924,0.486924,0.486924,0.486924,0.486924,0.486924,0.486924,0.486924,0.486924,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,0.487619,
