0.211097,0.211097,0.223169,0.223169,0.226514,0.226514,0.226514,0.226514,0.226514,0.226514,0.226514,0.226514,0.226514,0.226514,0.292291,0.292291,0.292291,0.292291,0.292291,0.292291,0.292291,0.292291,0.292291,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,0.296223,
0.167356,0.167356,0.196217,0.196217,0.196217,0.196217,0.196217,0.196217,0.273681,0.273681,0.273681,0.273681,0.273681,0.312706,0.312706,0.312706,0.368257,0.368257,0.430711,0.461821,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,0.647178,
0.114368,0.114368,0.192926,0.192926,0.192926,0.192926,0.192926,0.192926,0.192926,0.192926,0.192926,0.192926,0.192926,0.192926,0.201519,0.201519,0.201519,0.201519,0.201519,0.201519,0.201519,0.201519,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.224394,0.249383,0.249383,0.249383,
0.190726,0.190726,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.196371,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,0.269259,
0.187525,0.187525,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.279760,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,0.336819,
0.179522,0.179522,0.214122,0.214122,0.214122,0.214122,0.214122,0.214122,0.341945,0.341945,0.341945,0.396400,0.396400,0.396400,0.396400,0.396400,0.396400,0.396400,0.396400,0.396400,0.396400,0.396400,0.396400,0.433524,0.437918,0.465358,0.465358,0.465358,0.465358,0.465358,0.465358,0.465358,0.465358,0.465358,0.465358,0.465358,0.465358,0.465358,0.465358,0.497894,0.497894,0.497894,0.497894,0.497894,0.497894,0.497894,0.497894,0.497894,0.497894,0.497894,
0.165253,0.165253,0.239977,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.459168,0.463434,0.463434,0.463434,0.463434,0.463434,0.463434,0.470154,0.470154,0.470154,0.470154,0.470154,0.470154,0.470154,0.470154,
0.219241,0.219241,0.249154,0.249154,0.249154,0.249154,0.249154,0.249154,0.249154,0.249154,0.702947,0.702947,0.702947,0.707849,0.707849,0.707849,0.707849,0.707849,0.707849,0.707849,0.707849,0.707849,0.707849,0.709816,0.709816,0.709816,0.709816,0.709816,0.709816,0.709816,0.709816,0.709816,0.709816,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,0.722338,
0.130924,0.130924,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.218727,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.219486,0.220665,0.220665,
0.208086,0.208086,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.300371,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,0.310107,
0.276902,0.276902,0.289887,0.289887,0.289887,0.289887,0.289887,0.289887,0.289887,0.289887,0.289887,0.289887,0.289887,0.293708,0.293708,0.293708,0.293708,0.293708,0.293708,0.293708,0.446948,0.446948,0.446948,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,0.448928,
0.175301,0.175301,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.213159,0.220817,0.220817,0.257419,0.257419,0.257419,0.257419,0.257419,0.257419,0.257419,0.257419,0.257419,0.257419,0.257419,0.257419,0.257419,0.257419,0.261530,0.272495,0.272495,0.272495,0.272495,0.272495,0.272495,0.272495,0.272495,0.272495,0.272495,0.272495,0.272495,
0.165749,0.187064,0.251145,0.251145,0.251145,0.251145,0.251145,0.251145,0.251145,0.251145,0.251145,0.251145,0.251145,0.251145,0.271340,0.271340,0.271340,0.271340,0.271340,0.271340,0.271340,0.271340,0.271340,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,0.280715,
0.223263,0.223263,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.232833,0.268712,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,0.308744,
0.227257,0.227257,0.272188,0.272188,0.272188,0.272188,0.272188,0.272188,0.272188,0.272188,0.272188,0.272188,0.358798,0.358798,0.358798,0.358798,0.358798,0.358798,0.358798,0.368227,0.384354,0.384354,0.384354,0.384354,0.384354,0.384354,0.453963,0.453963,0.453963,0.489906,0.489906,0.489906,0.489906,0.489906,0.489906,0.489906,0.489906,0.489906,0.489906,0.489906,0.493987,0.494377,0.546177,0.546177,0.546177,0.546177,0.546177,0.546177,0.546177,0.546177,
0.148649,0.148649,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.282256,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,0.299684,
0.244423,0.244423,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.288586,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.292671,0.306488,0.306488,
0.189597,0.189597,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,0.350466,
0.301444,0.301444,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,0.345625,
0.119493,0.119493,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.209998,0.217754,0.217754,0.217754,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.252577,0.257623,0.257623,0.257623,0.257623,0.257623,0.257623,0.257623,0.257623,0.257623,
